compound_id,smiles
CHEMBL_POOL_00102,CC(=O)Nc1nnc(S(N)(=O)=O)s1
CHEMBL_POOL_00103,CC(=O)OC1C(C)C2/C=C/OC3(C)Oc4c(C)c(O)c5c(O)c(c(N6CCN(Cc7c(C)cc(C)cc7C)CC6)c(O)c5c4C3=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O2)C1C
CHEMBL_POOL_00104,CC(=O)OC1CC2(O)C3CCC4CC(OC=O)CCC4(C)C3CCC2(C)[C@H]1C1=CC(=O)OC1
CHEMBL_POOL_00105,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)[C@H](C4=CC(=O)OC4)C(=O)CC32O)C1
CHEMBL_POOL_00106,CC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@]3(OC(=O)Cc3ccccc3)C[C@@H](C)[C@]2(O)C2C=C(C)C(=O)[C@@]2(O)C1
CHEMBL_POOL_00107,CC(=O)O[C@@H]1CC(=O)N1C(=O)NC(C)C
CHEMBL_POOL_00108,CC(=O)[C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCC[C@@H]2C(=O)CO)c1
CHEMBL_POOL_00109,CC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1
CHEMBL_POOL_00110,CC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1
CHEMBL_POOL_00111,CC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl
CHEMBL_POOL_00112,CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL_POOL_00113,CC(C)(C)/N=C(/NC#N)NC1c2cc(C#N)ccc2OC(C)(C)[C@H]1O
CHEMBL_POOL_00114,CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1
CHEMBL_POOL_00115,CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL_POOL_00116,CC(C)(C)NCC(O)CON=C1c2ccccc2-c2ccccc21
CHEMBL_POOL_00117,CC(C)(C)NC[C@H](O)CON=C1c2ccccc2-c2ccccc21
CHEMBL_POOL_00118,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1
CHEMBL_POOL_00119,CC(C)(C)c1ccc(Cn2c(=N)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3ccccc32)cc1
CHEMBL_POOL_00120,CC(C)(C)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL_POOL_00121,CC(C)(F)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O
CHEMBL_POOL_00122,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1ccccc1F)NC(=O)c1cnc2ccccc2n1)C(N)=O
CHEMBL_POOL_00123,CC(C)(O)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O
CHEMBL_POOL_00124,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O
CHEMBL_POOL_00125,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O
CHEMBL_POOL_00126,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCP(=O)(O)OP(=O)(O)O
CHEMBL_POOL_00127,CC(C)C(NC(=O)C[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(C)C
CHEMBL_POOL_00128,CC(C)C1=CC(=O)C(=O)c2ccccc21
CHEMBL_POOL_00129,CC(C)C1NC(=O)C2N=C(OC2C)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2CSC1=N2
CHEMBL_POOL_00130,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCCc1cccnc1
CHEMBL_POOL_00131,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL_POOL_00132,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1
CHEMBL_POOL_00133,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL_POOL_00134,CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(O)c(Cl)c3Cl)nn2C)CC1
CHEMBL_POOL_00135,CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCc4ccccc4)c(Cl)c3Cl)nn2C)CC1
CHEMBL_POOL_00136,CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL_POOL_00137,CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CCCCNCCCCN)C(=O)O
CHEMBL_POOL_00138,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)(C)C)C(=O)O
CHEMBL_POOL_00139,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)C(CCCCN)CCCCN)C(C)(C)C)C(=O)O
CHEMBL_POOL_00140,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)C(CCCN)CCCN)C(C)(C)C)C(=O)O
CHEMBL_POOL_00141,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)C(CCCN=C(N)N)CCCN=C(N)N)C(C)(C)C)C(=O)O
CHEMBL_POOL_00142,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(C)(C)C)C(=O)O
CHEMBL_POOL_00143,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCN=C(N)N)C(C)(C)C)C(=O)O
CHEMBL_POOL_00144,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC[C@@H](N)CCCCN)C(C)(C)C)C(=O)O
CHEMBL_POOL_00145,CC(C)C[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(N)=O
CHEMBL_POOL_00146,CC(C)C[C@H](NC(=O)[C@H](CC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)Cc1ccccc1)C(=O)O
CHEMBL_POOL_00147,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O
CHEMBL_POOL_00148,CC(C)NCC(O)COc1ccc(CCOCC2CCCC2)cc1
CHEMBL_POOL_00149,CC(C)OC(=O)c1cn2c(n1)sc1ccccc12
CHEMBL_POOL_00150,CC(C)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL_POOL_00151,CC(C)Oc1cccc(-n2c(/C=C/c3c[nH]c4ccc(Br)cc34)nc3ccccc3c2=O)c1
CHEMBL_POOL_00152,CC(C)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]2CS[C@H]3CC[C@H](NC(=O)[C@@H](O)NC(=O)CNC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC1=O)C(=O)N32
CHEMBL_POOL_00153,CC(C)[C@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)NS(=O)(=O)C(C)C
CHEMBL_POOL_00154,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)O)C(C)C
CHEMBL_POOL_00155,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)OC(C)(C)C)C(C)C
CHEMBL_POOL_00156,CC(C)[C@H](NC(=O)[C@@H](N)CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL_POOL_00157,CC(C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O
CHEMBL_POOL_00158,CC(C)[C@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
CHEMBL_POOL_00159,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C
CHEMBL_POOL_00160,CC(C)c1cc(CN(C)Cc2ccccc2)cc(C(C)C)c1O
CHEMBL_POOL_00161,CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1
CHEMBL_POOL_00162,CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1N(C)C
CHEMBL_POOL_00163,CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1O
CHEMBL_POOL_00164,CC(C)c1ccc2oc(NC(Cc3ccc(Cl)cc3)c3ccccn3)nc2c1
CHEMBL_POOL_00165,CC(C)c1ccc2oc(NC(Cc3cccc(Cl)c3)c3ccccn3)nc2c1
CHEMBL_POOL_00166,CC(C)c1ccc2oc(N[C@H](CN3CCCCC3)c3ccccc3)nc2c1
CHEMBL_POOL_00167,CC(CCc1ccc(F)cc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1
CHEMBL_POOL_00168,CC(CCc1ccccc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1
CHEMBL_POOL_00169,CC(CCc1cccnc1)NC(=O)c1ccc2nc3ccc(C(C)C)cc3c(=O)n2c1
CHEMBL_POOL_00170,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)C
CHEMBL_POOL_00171,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)C(C)(C)C
CHEMBL_POOL_00172,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1
CHEMBL_POOL_00173,CC(N)Cc1ccc(I)cc1
CHEMBL_POOL_00174,CC(N)Cc1ccc2c(c1)CCC2
CHEMBL_POOL_00175,CC(N)Cc1ccc2c(c1)OCO2
CHEMBL_POOL_00176,CC(N)Cc1ccccc1
CHEMBL_POOL_00177,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
CHEMBL_POOL_00178,CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@H](CO)c1ccccc1
CHEMBL_POOL_00179,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
CHEMBL_POOL_00180,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCCCN(C)C)cc1)c1ccccc1
CHEMBL_POOL_00181,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCCCN2CCCC2)cc1)c1ccccc1
CHEMBL_POOL_00182,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCCN2CCCC2)cc1)c1ccccc1
CHEMBL_POOL_00183,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCN(C)C)cc1)c1ccccc1
CHEMBL_POOL_00184,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCCN2CCCC2)cc1)c1ccccc1
CHEMBL_POOL_00185,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCCN2CCCC2)cc1)c1ccccc1
CHEMBL_POOL_00186,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCN(C)C)cc1)c1ccccc1
CHEMBL_POOL_00187,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCCN2CCCC2)cc1)c1ccccc1
CHEMBL_POOL_00188,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCN(C)C)cc1)c1ccccc1
CHEMBL_POOL_00189,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCCCCN2CCCC2)cc1)c1ccccc1
